# OBJECT = Kepler13Ab,
# RA (J2000): 19:07:53.145,
# DEC (J2000): +46:52:05.91,
# Reference: Manjavacas et al. 2018 ApJ,
# First publication reference: 2017AJ....154...25B,
# DOI : doi:10.17909/t9-asft-6k38,
# Contact: elenamanjavacas@email.arizona.edu,
# First column: Wavelength (microns),
# Second column: Flux density planet (erg/cm2/s/A),
# Third column: Flux density uncertainty planet (erg/cm2/s/A),
1.14200,2.87093e-17,3.01765e-18
1.17800,1.97102e-17,2.51924e-18
1.21300,2.84255e-17,2.22430e-18
1.24800,2.30085e-17,2.03973e-18
1.28300,2.18875e-17,1.85676e-18
1.31800,2.18892e-17,1.90398e-18
1.35200,1.63308e-17,1.60884e-18
1.38800,1.39388e-17,1.48906e-18
1.42200,1.53036e-17,1.44377e-18
1.45800,1.23899e-17,1.41129e-18
1.49300,1.24683e-17,1.18728e-18
1.52800,1.02940e-17,1.11449e-18
1.56200,1.18116e-17,9.45849e-19
1.59800,1.27489e-17,9.97656e-19
1.63200,1.32776e-17,9.74145e-19
